restaurant_id,text,rating,location,business_name,business_price,business_review_count,business_display_address,business_display_phone,business_categories,cleaned_text,tokens,top_topic_labels,topics,sentiment,bigrams,trigrams
59dXrRQE3JVItSneV3a1bg,"One of the last great classic New York Bistro with a classic menu reminiscent of the Parisian era of Aristide Bruant .
The menu features classic dishes you...",0.0,New York City,Le Veau D'or,$$$,97,"['129 E 60th St', 'New York, NY 10022']",(212) 838-8133,"[{'alias': 'french', 'title': 'French'}]","one of the last great classic new york gastro with a classic menu reminiscence of the parisian era of armistice brunt 
the menu features classic dishes you","['last', 'great', 'classic', 'classic', 'menu', 'reminiscence', 'parisian', 'era', 'armistice', 'menu', 'classic', 'dish']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],2,"['last', 'great', 'classic', 'classic', 'menu', 'reminiscence', 'parisian', 'era', 'armistice', 'menu', 'classic', 'dish']","['last', 'great', 'classic', 'classic', 'menu', 'reminiscence', 'parisian', 'era', 'armistice', 'menu', 'classic', 'dish']"
zFxD8QinHt69Bs7M2mgB-Q,"There is little more to be said that hasn't already been shared. The food is amazing, the service is impeccable, and the wines were divine. 

It's difficult...",0.0,San Francisco,Quince,$$$$,1572,"['470 Pacific Ave', 'San Francisco, CA 94133']",(415) 775-8500,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'New American'}]","there is little more to be said that hasn already been shared the food is amazing the service is implacable and the wines were divine 

its difficult","['little', 'already', 'food', 'amazing', 'service', 'implacable', 'wine', 'divine', 'difficult']","[['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['little', 'already', 'food', 'amazing', 'service_implacable', 'wine', 'divine', 'difficult']","['little', 'already', 'food', 'amazing', 'service_implacable', 'wine', 'divine', 'difficult']"
uuDvk4EsRUkeTj4jVKJOpw,Every time I come to NYC I have a meal here. Usually something French inspired and usually with friends. Tonight I came alone and had a great indulgence. I...,0.0,New York City,Rue 57,$$$,1323,"['60 W 57th St', 'New York, NY 10019']",(212) 307-5656,"[{'alias': 'french', 'title': 'French'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",every time i come to ny i have a meal here usually something french inspired and usually with friends tonight i came alone and had a great indulgence i,"['time', 'meal', 'usually', 'french', 'usually', 'friend', 'tonight', 'alone', 'great', 'indulgence']","[['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['time', 'meal', 'usually', 'french', 'usually', 'friend', 'tonight', 'alone', 'great', 'indulgence']","['time', 'meal', 'usually', 'french', 'usually', 'friend', 'tonight', 'alone', 'great', 'indulgence']"
24f-qQokEN2UvBNHMWLm3A,Atmosphere: We were in NOLA for a friend's bachelorette with some NOLA veterans and some newbies. We went to Antoine's for the newbies to get the...,0.0,New Orleans,Antoine's Restaurant,$$$,1773,"['713 Saint Louis St', 'New Orleans, LA 70130']",(504) 581-4422,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",atmosphere we were in noma for a friends bachelorette with some noma veterans and some derbies we went to anoints for the derbies to get the,"['atmosphere', 'noma', 'friend', 'bachelorette', 'noma', 'veteran', 'derby', 'anoint', 'derby']","[['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['atmosphere_noma', 'friend_bachelorette', 'noma_veteran', 'derby_anoint', 'derby']","['atmosphere_noma', 'friend_bachelorette', 'noma_veteran', 'derby_anoint', 'derby']"
bTyyPU8A4pz9dieLSZPMdA,This is my favorite pre-theatre restaurant by far. The prix fixe is so varied and there are so many excellent choices. The food is delicious and portions...,0.0,New York City,Le Rivage,$$$,615,"['340 W 46th St', 'New York, NY 10036']",(212) 765-7374,"[{'alias': 'french', 'title': 'French'}]",this is my favorite pretheatre restaurant by far the prim five is so varied and there are so many excellent choice the food is delicious and portions,"['favorite', 'pretheatre', 'restaurant', 'far', 'prim', 'varied', 'many', 'excellent', 'choice', 'food', 'delicious', 'portion']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['favorite', 'pretheatre', 'restaurant', 'far', 'prim', 'varied', 'many', 'excellent', 'choice', 'food', 'delicious', 'portion']","['favorite', 'pretheatre', 'restaurant', 'far', 'prim', 'varied', 'many', 'excellent', 'choice', 'food', 'delicious', 'portion']"
OVYbBxiA-MFNE3wSKlSlgg,"I am writing about my experience when we came to this restaurant Sunday, January 7, 2024

Our reservation was for 8:15 PM. Our waiter was named ""Spencer""....",0.0,Los Angeles,The Little Door,$$$,2600,"['8164 W 3rd St', 'Los Angeles, CA 90048']",(323) 951-1210,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'modern_european', 'title': 'Modern European'}]","i am writing about my experience when we came to this restaurant sunday january 7 2024

our reservation was for 815 pm our waiter was named spence","['experience', 'restaurant', 'reservation', 'pm', 'waiter', 'spence']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],1,"['experience', 'restaurant', 'reservation', 'pm_waiter', 'spence']","['experience', 'restaurant', 'reservation', 'pm_waiter', 'spence']"
59dXrRQE3JVItSneV3a1bg,"First of all, why read my review - or anyone else on Yelp - when you can read Adam Gopnik's review in the 12/14/2015 issue of The New Yorker? Just Google...",0.0,New York City,Le Veau D'or,$$$,97,"['129 E 60th St', 'New York, NY 10022']",(212) 838-8133,"[{'alias': 'french', 'title': 'French'}]",first of all why read my review  or anyone else on yelp  when you can read adam gopniks review in the 12142015 issue of the new worker just goose,"['first', 'review', 'else', 'yelp', 'review', 'issue', 'new', 'worker']","[['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['first', 'review_else', 'yelp_review', 'issue_new', 'worker']","['first', 'review_else', 'yelp_review', 'issue_new', 'worker']"
rurEtdwwDGGLwuQlWKT5KA,"Very good overall. Nice menu, quality service, beautiful atmosphere. Love the attention to detail! Definite recommendation.",0.0,Chicago,CDA,$$$,348,"['20 E Chestnut St', 'Chicago, IL 60611']",(312) 324-4063,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",very good overall nice menu quality service beautiful atmosphere love the attention to detail definite recommendation,"['good', 'overall', 'nice', 'menu', 'quality', 'service', 'beautiful', 'atmosphere', 'attention', 'definite', 'recommendation']","[['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['good', 'overall', 'nice', 'menu', 'quality_service', 'beautiful', 'atmosphere', 'attention', 'definite', 'recommendation']","['good', 'overall', 'nice', 'menu', 'quality_service', 'beautiful', 'atmosphere', 'attention', 'definite', 'recommendation']"
wxHjh5QX-YzYTwc_dVz3lQ,"Kendall's has undergone renovations, but it still isn't the great affordable place I wish it was! There aren't a lot of choices by the Music Center and Walt...",0.0,Los Angeles,Kendall's Brasserie,$$$,143,"['135 N Grand Ave', 'Los Angeles, CA 90012']",(213) 972-7322,"[{'alias': 'french', 'title': 'French'}]",kendall has undergone renovation but it still isn the great unfordable place i wish it was there agent a lot of choice by the music center and walt,"['kendall', 'renovation', 'still', 'great', 'unfordable', 'place', 'agent', 'lot', 'choice', 'music', 'center', 'walt']","[['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['kendall_renovation', 'still', 'great_unfordable', 'place', 'agent_lot', 'choice_music', 'center_walt']","['kendall_renovation', 'still', 'great_unfordable', 'place', 'agent_lot', 'choice_music', 'center_walt']"
nBkSqOhZMa1A7Yk3q8VPaA,"I have mixed feelings about this place. While I enjoyed the atmosphere and the drinks, the food was only OK. I really had higher expectations for this place...",0.0,New York City,Dirty French,$$$,748,"['180 Ludlow St', 'Ludlow Hotel', 'New York, NY 10002']",(212) 254-3000,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",i have mixed feelings about this place while i enjoyed the atmosphere and the drinks the food was only ok i really had higher expectations for this place,"['mixed', 'feeling', 'place', 'atmosphere', 'drink', 'food', 'really', 'high', 'expectation', 'place']","[['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],0,"['mixed_feeling', 'place', 'atmosphere_drink', 'food', 'really_high', 'expectation_place']","['mixed_feeling', 'place', 'atmosphere_drink', 'food', 'really_high', 'expectation_place']"
Pm2XIvuYeOXa_FxoGdMEQg,"Never suggest this restaurant to anybody. 
I wish there was 0 star that I can put. 
It's busy for nothing. 
My husband and I went to the restaurant last...",,Los Angeles,208 Rodeo,$$$,1146,"['208 N Rodeo Dr', 'Beverly Hills, CA 90210']",(310) 275-2428,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]","never suggest this restaurant to anybody 
i wish there was 0 star that i can put 
its busy for nothing 
my husband and i went to the restaurant last","['never', 'restaurant', 'star', 'busy', 'husband', 'restaurant', 'last']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma']]",[],0,"['never', 'restaurant', 'star', 'busy', 'husband', 'restaurant', 'last']","['never', 'restaurant', 'star', 'busy', 'husband', 'restaurant', 'last']"
XDMtYVpUQag-uay9DHMm9A,"Made a last minute reservation for New Year's Eve and it did not disappoint!

Loved the white Negroni and the escargot. Also got the French onion soup and...",0.0,New York City,Quatorze,$$$,97,"['1578 1st Ave', 'New York, NY 10028']",(212) 535-1414,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","made a last minute reservation for new years eve and it did not disappoint

loved the white negroes and the escargot also got the french onion soup and","['last', 'minute', 'reservation', 'new', 'year', 'eve', 'negro', 'escargot', 'also', 'french', 'onion', 'soup']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['last', 'minute', 'reservation', 'new_year', 'eve', 'negro', 'escargot', 'also', 'french_onion', 'soup']","['last', 'minute', 'reservation', 'new_year', 'eve', 'negro', 'escargot', 'also', 'french_onion', 'soup']"
EiBceKT1dpLs_CsmNxB5cA,"Gambling, check. Show, check. Ballerina wannabe fountains, check. Fake pyramids/European structures, check.  So where else do you HAVE to take your family...",0.0,Las Vegas,Taste Of Wynn,$$$,2,"['3131 Las Vegas Blvd', 'Las Vegas, NV 89109']",(702) 770-3541,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'buffets', 'title': 'Buffets'}]",gambling check show check wallerian wannabe mountains check face pyramidseuropean structures check  so where else do you have to take your family,"['gambling', 'check', 'show', 'check', 'wallerian', 'wannabe', 'mountain', 'face', 'structure', 'else', 'family']","[['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant']]",[],0,"['gambling', 'check', 'show', 'check', 'wallerian', 'wannabe', 'mountain', 'face', 'structure', 'else', 'family']","['gambling', 'check', 'show', 'check', 'wallerian', 'wannabe', 'mountain', 'face', 'structure', 'else', 'family']"
8XHbZIKDQbXhyKIGiukVeQ,As soon as you step in the atmosphere is lively and you truly feel like you are transferred to another world. The staff is attentive and sweet. Many of the...,0.0,New York City,Boucherie Union Square,$$$,1474,"['225 Park Ave S', 'New York, NY 10003']",(212) 353-0200,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",as soon as you step in the atmosphere is lively and you truly feel like you are transferred to another world the staff is attentive and sweet many of the,"['soon', 'atmosphere', 'lively', 'truly', 'world', 'staff', 'attentive', 'sweet', 'many']","[['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],2,"['soon', 'atmosphere', 'lively', 'truly', 'world', 'staff', 'attentive', 'sweet', 'many']","['soon', 'atmosphere', 'lively', 'truly', 'world', 'staff', 'attentive', 'sweet', 'many']"
mfD5wlWS6tY92FJHDcBwJA,"During the Focus on the Future conference (Marriott Marquis) in October, we hosted an executive business development dinner at Bouche on their...",0.0,San Francisco,Bouche,$$$,927,"['603 Bush St', 'San Francisco, CA 94108']",(415) 956-0396,"[{'alias': 'french', 'title': 'French'}]",during the focus on the future conference merritt marquis in october we posted an executive business development dinner at fouche on their,"['focus', 'future', 'conference', 'merritt', 'executive', 'business', 'development', 'dinner']","[['restaurant', 'year', 'french', 'soup', 'always', 'onion', 'well', 'never', 'visit', 'last'], ['bar', 'gastro', 'definitely', 'really', 'work', 'place', 'birthday', 'neighborhood', 'patron', 'restaurant'], ['reservation', 'menu', 'dinner', 'friend', 'food', 'bit', 'restaurant', 'branch', 'table', 'small'], ['food', 'star', 'party', 'hour', 'reservation', 'good', 'place', 'wine', 'area', 'favor'], ['great', 'french', 'dinner', 'date', 'alliance', 'service', 'food', 'meal', 'place', 'experience'], ['first', 'time', 'week', 'restaurant', 'spot', 'back', 'parking', 'friend', 'mostly', 'street'], ['food', 'service', 'good', 'price', 'restaurant', 'much', 'special', 'absence', 'place', 'however'], ['amazing', 'rude', 'weekend', 'away', 'place', 'entire', 'minora', 'right', 'valet', 'early'], ['life', 'old', 'new', 'still', 'review', 'open', 'yelp', 'standard', 'fairly', 'noma'], ['empty', 'family', 'restaurant', 'enough', 'chicken', 'waiter', 'kiss', 'husband', 'morning', 'vessel']]",[],1,"['focus', 'future', 'conference', 'merritt', 'executive', 'business', 'development', 'dinner']","['focus', 'future', 'conference', 'merritt', 'executive', 'business', 'development', 'dinner']"
